iteration,loss,epsilon,eval_reward,avg_pieces_placed,avg_score,timestamp
410000,2153.205128,0.0100,137.8681,2026-04-02T02:19:50.108260
420000,2101.543261,0.0100,438.3712,2026-04-02T02:38:22.792019
430000,2193.112839,0.0100,331.8550,2026-04-02T02:56:45.777402
440000,2156.019855,0.0100,394.2400,2026-04-02T03:15:12.470584
450000,2204.223308,0.0100,367.5600,2026-04-02T03:33:40.860977
460000,2268.157078,0.0100,300.5575,2026-04-02T03:52:07.750139
470000,2034.709091,0.0100,440.1050,2026-04-02T04:10:36.093094
480000,2149.755932,0.0100,-54.0300,2026-04-02T04:29:11.169824
490000,2132.202802,0.0100,467.6857,2026-04-02T04:47:53.130502
500000,2152.333084,0.0100,57.4162,2026-04-02T05:06:18.656925
510000,2228.548805,0.0100,187.4637,2026-04-02T05:24:47.824415
520000,2187.317052,0.0100,150.1131,2026-04-02T05:43:15.824711
530000,2039.403845,0.0100,241.3606,2026-04-02T06:01:45.992896
540000,2081.286374,0.0100,407.7700,2026-04-02T06:20:29.186785
550000,1945.100129,0.0100,92.8044,2026-04-02T06:39:03.840660
560000,2004.063576,0.0100,209.8963,2026-04-02T06:57:35.492593
570000,2040.894382,0.0100,210.5600,2026-04-02T07:16:03.125875
580000,1954.121733,0.0100,-36.4194,2026-04-02T07:34:36.102882
590000,1967.799243,0.0100,150.1275,2026-04-02T07:53:06.011974
600000,1988.928848,0.0100,404.8500,2026-04-02T08:11:31.237897
610000,1942.094834,0.0100,57.4113,2026-04-02T08:30:06.973906
620000,1947.427913,0.0100,-163.8144,2026-04-02T08:48:31.247253
630000,1950.033319,0.0100,411.9056,2026-04-02T09:06:55.254777
640000,1903.847320,0.0100,-29.4769,2026-04-02T09:25:20.437796
650000,1873.638385,0.0100,415.4444,2026-04-02T09:43:46.687750
660000,1863.853716,0.0100,310.0900,2026-04-02T10:02:19.894231
670000,7171.164411,0.0100,-584.9769,2026-04-02T12:02:43.617264
680000,12135.981375,0.0100,-812.2925,2026-04-02T12:31:44.962713
690000,14306.689625,0.0100,-592.1119,2026-04-03T16:38:22.089095
700000,14719.120235,0.0100,-707.9169,2026-04-03T16:56:32.660008
710000,9788.597081,0.0100,-833.9581,2026-04-03T17:15:18.002112
720000,4856.426224,0.0100,-539.7788,2026-04-03T17:34:01.685235
730000,4074.630536,0.0100,-689.2794,2026-04-03T17:53:42.589405
740000,4029.692807,0.0100,-609.2056,2026-04-03T18:13:12.367555
750000,4303.434096,0.0100,-708.7500,2026-04-03T18:32:43.940653
760000,4325.931847,0.0100,-675.7306,2026-04-03T18:52:17.570961
770000,4323.176841,0.0100,-781.8844,2026-04-03T19:11:56.730766
780000,4449.180332,0.0100,-665.2013,2026-04-03T19:31:38.952201
790000,4423.157643,0.0100,-810.7081,2026-04-03T19:51:18.763738
800000,4473.485915,0.0100,-526.6200,2026-04-03T20:10:58.870829
810000,4488.328183,0.0100,-397.0806,2026-04-03T20:30:43.040458
820000,4441.991293,0.0100,-757.7725,2026-04-03T20:50:22.126694
830000,4482.613558,0.0100,-755.7713,2026-04-03T21:10:00.859555
840000,4405.074336,0.0100,-646.0481,2026-04-03T21:29:45.816226
850000,4436.584883,0.0100,-761.5156,2026-04-03T21:49:27.660730
860000,4370.884560,0.0100,-552.7738,2026-04-03T22:09:06.652971
870000,4294.532406,0.0100,-716.5425,2026-04-03T22:28:47.071470
880000,4381.233301,0.0100,-742.0469,2026-04-03T22:48:19.153107
890000,4407.639991,0.0100,-600.9613,2026-04-03T23:07:55.652865
900000,4332.261263,0.0100,-505.3756,2026-04-03T23:27:33.794506
910000,4375.580915,0.0100,-772.2700,2026-04-03T23:47:09.390210
920000,4207.200199,0.0100,-606.5375,2026-04-04T00:06:47.775884
930000,4280.862573,0.0100,-718.0494,2026-04-04T00:26:30.113156
940000,4262.025385,0.0100,-659.2288,2026-04-04T00:46:16.047853
950000,4351.994563,0.0100,-792.7900,2026-04-04T01:06:03.637180
960000,4390.618744,0.0100,-498.0737,2026-04-04T01:28:21.662732
970000,4334.717313,0.0100,-682.0550,2026-04-04T01:47:56.570916
980000,4333.296117,0.0100,-847.4631,2026-04-04T02:07:36.397091
990000,4313.838503,0.0100,-589.4600,2026-04-04T02:27:16.873771
1000000,4455.723144,0.0100,-752.9950,2026-04-04T02:46:50.280711
1010000,4382.915003,0.0100,-454.1475,2026-04-04T03:06:29.801736
1020000,4322.253082,0.0100,-617.9600,2026-04-04T03:26:10.120615
1030000,4355.246211,0.0100,-791.4050,2026-04-04T03:45:53.388215
1040000,4503.897730,0.0100,-640.4006,2026-04-04T04:05:39.919464
1050000,4388.417699,0.0100,-374.6850,2026-04-04T04:25:29.928107
1060000,4424.464031,0.0100,-486.8794,2026-04-04T04:45:32.125779
1070000,4467.836916,0.0100,-770.4062,2026-04-04T05:05:30.505176
1080000,4442.861713,0.0100,-716.1675,2026-04-04T05:25:37.155712
1090000,4337.007923,0.0100,-768.8088,2026-04-04T05:45:38.047339
1100000,4347.058603,0.0100,-836.2000,2026-04-04T06:05:33.359435
1110000,4299.947209,0.0100,-521.8044,2026-04-04T06:25:25.126388
1120000,4340.060546,0.0100,-573.8738,2026-04-04T06:45:19.223457
1130000,4292.450379,0.0100,-721.3637,2026-04-04T07:05:14.181918
1140000,4444.966107,0.0100,-568.7194,2026-04-04T07:25:08.062656
1150000,4365.208615,0.0100,-542.3731,2026-04-04T07:45:06.054368
1160000,4427.336414,0.0100,-708.2544,2026-04-04T08:05:02.598691
1170000,4412.285620,0.0100,-830.0100,2026-04-04T08:24:56.937951
1180000,4349.022239,0.0100,-650.4138,2026-04-04T08:44:53.283760
1190000,4301.384516,0.0100,-741.3475,2026-04-04T09:04:48.557826
1200000,4297.649974,0.0100,-740.1281,2026-04-04T09:24:44.233191
1210000,4356.429251,0.0100,-593.8588,2026-04-04T09:44:42.752075
1220000,4300.445115,0.0100,-707.6588,2026-04-04T10:04:41.689452
1230000,4232.281033,0.0100,-542.9556,2026-04-04T10:24:42.483563
1240000,4093.709901,0.0100,-694.0506,2026-04-04T10:44:44.218473
1250000,4067.500590,0.0100,-352.4675,2026-04-04T11:04:47.497155
1260000,4175.145530,0.0100,-392.5369,2026-04-04T11:24:49.577333
1270000,4148.013354,0.0100,-901.5637,2026-04-04T11:44:47.424090
1280000,4232.800310,0.0100,-596.2669,2026-04-04T12:04:42.657571
1290000,4222.161228,0.0100,-660.1387,2026-04-04T12:24:44.782566
1300000,4348.109042,0.0100,-860.3956,2026-04-04T12:44:43.919429
1310000,4308.293364,0.0100,-854.6125,2026-04-04T13:04:40.880839
1320000,4335.997880,0.0100,-651.0094,2026-04-04T13:24:45.165592
1330000,4423.784787,0.0100,-852.9169,2026-04-04T13:44:47.188743
1340000,4259.588757,0.0100,-739.7006,2026-04-04T14:04:50.131252
1350000,4285.696007,0.0100,-588.8387,2026-04-04T14:24:51.048418
1360000,4222.768700,0.0100,-307.8119,2026-04-04T14:44:51.113950
1370000,4084.720473,0.0100,-538.0644,2026-04-04T15:04:57.778661
1380000,4166.477672,0.0100,-736.6019,2026-04-04T15:25:07.392227
1390000,4224.706230,0.0100,-774.0900,2026-04-04T15:45:14.260647
1400000,4295.224187,0.0100,-517.1562,2026-04-04T16:05:19.098864
1410000,4187.317058,0.0100,-737.3537,2026-04-04T16:25:45.990675
1420000,4255.341470,0.0100,-620.8031,2026-04-04T16:45:52.476532
1430000,4170.800077,0.0100,-632.3231,2026-04-04T17:05:57.050219
1440000,4277.516415,0.0100,-813.2737,2026-04-04T17:26:29.306114
1450000,4149.242166,0.0100,-598.1619,2026-04-04T17:46:57.417189
1460000,4221.050525,0.0100,-653.4919,2026-04-04T22:09:00.434834
1470000,4048.203546,0.0100,-502.2319,2026-04-04T22:29:28.878790
1480000,4216.238978,0.0100,-523.8069,2026-04-04T22:50:00.508011
1490000,4201.341477,0.0100,-438.7081,2026-04-04T23:10:26.298346
1500000,4149.394909,0.0100,-519.3944,2026-04-04T23:30:58.324111
1510000,4219.729606,0.0100,-428.7394,2026-04-04T23:51:18.113640
1520000,4134.045183,0.0100,-811.1075,2026-04-05T00:11:46.967781
1530000,4176.320497,0.0100,-637.4831,2026-04-05T00:32:09.950743
1540000,4254.551606,0.0100,-721.3287,2026-04-05T00:52:31.835248
1550000,4211.037718,0.0100,-777.3731,2026-04-05T01:12:54.835247
1560000,4185.815981,0.0100,-446.9169,2026-04-05T01:33:21.349034
1570000,4062.344682,0.0100,-536.9813,2026-04-05T01:53:42.706140
1580000,4089.145814,0.0100,-462.9519,2026-04-05T02:14:07.527398
1590000,4137.246850,0.0100,-558.3650,2026-04-05T02:34:26.774364
1600000,4216.138766,0.0100,-716.6750,2026-04-05T02:54:46.189048
1610000,4260.858285,0.0100,-490.1313,2026-04-05T03:15:06.701985
1620000,4296.123237,0.0100,-525.8794,2026-04-05T03:35:31.721595
1630000,4297.707442,0.0100,-572.9469,2026-04-05T03:55:52.201053
1640000,4338.275872,0.0100,-429.1350,2026-04-05T04:16:17.109225
1650000,4363.095408,0.0100,-774.2531,2026-04-05T04:36:42.752208
1660000,4237.244878,0.0100,-479.1219,2026-04-05T04:57:10.312767
1670000,4199.676953,0.0100,-429.0575,2026-04-05T05:17:37.228605
1680000,4165.718756,0.0100,-875.4906,2026-04-05T05:38:09.873836
1690000,4273.599442,0.0100,-490.8944,2026-04-05T05:58:40.739185
1700000,4254.046566,0.0100,-689.6419,2026-04-05T06:19:08.423884
1710000,4308.392527,0.0100,-724.0200,2026-04-05T06:39:50.734959
1720000,4311.426546,0.0100,-556.6700,2026-04-05T07:00:16.429600
1730000,4186.008505,0.0100,-696.2200,2026-04-05T07:20:46.598468
1740000,4075.225612,0.0100,-709.8756,2026-04-05T07:41:08.292999
1750000,4015.783294,0.0100,-501.0462,2026-04-05T08:01:30.620451
1760000,4093.379865,0.0100,-669.0400,2026-04-05T08:21:58.327861
1770000,4098.337360,0.0100,-701.2700,2026-04-05T08:42:23.531759
1780000,4148.247461,0.0100,-436.2213,2026-04-05T09:02:48.685557
1790000,4160.697854,0.0100,-598.7987,2026-04-05T09:23:13.097629
1800000,4180.259476,0.0100,-710.6219,2026-04-05T09:43:41.326566
1810000,4114.870789,0.0100,-634.1675,2026-04-05T10:04:37.290618
1820000,4098.812753,0.0100,-806.7212,2026-04-05T10:25:26.936965
1830000,4113.844739,0.0100,-808.5031,2026-04-05T10:46:07.956036
1840000,4109.741741,0.0100,-628.5569,2026-04-05T11:06:48.820999
1850000,4114.579328,0.0100,-662.2469,2026-04-05T11:27:22.884101
1860000,4290.474609,0.0100,-459.0687,2026-04-05T11:47:55.385786
1870000,4180.268415,0.0100,-571.0444,2026-04-05T12:08:27.404767
1880000,4088.712288,0.0100,-668.9556,2026-04-05T12:28:59.945798
1890000,4143.942393,0.0100,-717.5550,2026-04-05T12:49:32.731808
1900000,4154.504773,0.0100,-574.2994,2026-04-05T13:10:11.399244
1910000,4165.329424,0.0100,-602.6119,2026-04-05T13:30:47.994875
1920000,4234.261509,0.0100,-336.8250,2026-04-05T13:51:21.668928
1930000,4234.754405,0.0100,-763.7675,2026-04-05T14:11:57.918901
1940000,4174.545172,0.0100,-674.2012,2026-04-05T14:32:34.352537
1950000,4190.786957,0.0100,-822.1869,2026-04-05T14:53:10.930175
